,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,email,home_page,phone_number,street_address,updated,url
1087,1087,15,,EPL INTERNATIONAL - TPF FORWARDING NETWORK (AUSTRA...,sigal@eplint.com,www.eplint.com,+61 (0)2 9666 0100,"1/133-137 Beauchamp Road, Matravilla, Sydney, NSW 2036, Australia","Jan, 30, 2015",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1088,1088,16,,CARGOMASTER,info@cargomaster.com.au,www.cargomaster.com.au,1300767136,"1st Floor / 637 Military Road, Mosman, NSW, 2088, Australia","Jan, 26, 2014",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1089,1089,17,,O FARRELLS GLOBAL LOGISTICS SOLUTIONS PTY LTD,eddie@ofarrells.com.au,www.ofarrells.com.au,+61 2 8203 2031,"Unit 4/2B Edward street, Kingsgrove, Sydney NSW, 2208, Australia","Oct, 22, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1090,1090,18,,THE FREIGHT GUY,bookings@thefreightguy.com.au,efreightguy.com.au,61283070872,"11 Sir Joseph Banks Street, Botany, NSW 2019, Australia","Sep, 25, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1091,1091,19,,DIAMOND FREIGHT SERVICES,tom@diamondfreight.com.au,www.diamondfreight.com.au,+612 9695 1747,"Unit 15, 30-32 Perry Street, Matraville 2036, Sydney, NSW, Australia","Jul, 24, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1092,1092,20,,HELLAS EUROPE AUSTRALIA PTY LTD,anna@hellaseurope.com.au,www.hellaseurope.com.au,61285071399,"40 Arncliffe Street, Wolli Creek, Sydney, NSW, 2205 - Australia","Apr, 07, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1093,1093,21,,DSH GLOBAL LOGISTICS,sales@dsharrington.com.au,www.dshglobal.com.au,612 9565 4585,"1/13-15 Burrows Rd Sth,  St. Peters, NSW, Australia","Mar, 24, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1094,1094,22,,DGI SYDNEY,simon.hauser@dgiglobal.com,www.dgiglobal.com/,+61 2 9557 9579,"Unit 15, 1A Coulson Street, Erskineville, Australia, 2043","Mar, 21, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1095,1095,23,,DANGEROUS GOODS INTERNATIONAL (AUSTRALIA) PTY LTD,christian.lindsay@dgiglobal.com,www.dgiglobal.com,+61 (0)2 9557 9769,"1A/15 Coulson Street, Erskineville,  Sydney, NSW, 2043, Australia","Mar, 15, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1096,1096,24,,SYDNEY TO LAOS FREIGHT,info@cargoaustralia.com.au,www.shipcargo.com.au,0425312627,"Hoxton Park Road Liverpool, Sydney, NSW, Australia","Mar, 07, 2013",http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1097,1097,25,,FRACHT AUSTRALIA PTY LTD,fracht@frachtsyd.com.au,www.fracht.com.au,+61 (0)2 8336 8100,"19 Baker Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1098,1098,26,,INTERNATIONAL CARGO SOLUTIONS,ics@icssyd.com.au,www.icsaus.com,+61 (0)2 9317 4977,"Suite 1, Level 2, Link Tower, 7-9 Kent Road, Mascot NSW 1460, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1099,1099,27,,PUBLISHIP GROUP,greigr@publiship.com.au,www.publiship.com.au,+61 (0)2 8304 0250,"11 Bumborah Point Road, Port Botany NSW 2036, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1100,1100,28,,PRIORITY CARGO (AUSTRALIA) PTY LTD,nicholas@prioritycargo.com.au,www.prioritycargo.com.au,+61 (0)2 9282 9799,"Level 5, 21 Berry Street, North Sydney NSW 2060, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1101,1101,29,,FEDEX INTERNATIONAL CORP,sydr@corp.ds.fedex.com,,+61 (0)2 9669 2255,"PO Box 215, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_01.html
1102,1102,30,,JAS FORWARDING WORLDWIDE PTY LTD,ausyd-customerservice@jas.com,,+61 (0)2 8336 2888,"PO BOX 645, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1103,1103,31,,KUEHNE + NAGEL PTY LTD,info.sydney@kuehne-nagel.com,www.kn-portal.com,+61 (0)2 9317 6000,"8 Bradford Street, Alexandria, Sydney NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1104,1104,32,,LEP INTERNATIONAL PTY LTD,,www.lep.com.au,+61 (0)2 9695 8050,"13-19 Baker Street, East Botany, Sydney NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1105,1105,33,,MAGELLAN LOGISTICS PTY LTD,info@maglog.com.au,www.magellanlogistics.com.au,+61 (0)2 9700 7011,"Unit 11, 710 Botany Road, Mascot 2020, NSW, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1106,1106,34,,MEGA HUGO (AUS) PTY LTD,stanley@megahugo.net,www.megahugo.net,+61 (0)2 9666 1800,"Unit 3, 3rd Floor, Bayview Tower, 1753 Botany Road, Banksmeadow, Sydney NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1107,1107,35,,MTC EXPRESS PTY LTD,norman@mtccargo.com.au,www.mtccargo.com.au,+61 (0)2 9669 2133,"Unit 20, 566 Gardeners Road, Mascot, Sydney NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1108,1108,36,,EXPEDITORS INTERNATIONAL,rachel.mancuso@expeditors.com,,,"10-14 McPherson Street, Banksmeadow, Perth NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1109,1109,37,,INTERNATIONAL CARGO EXPRESS PTY LTD,headoffice@icecargo.com.au,www.icecargo.com.au,+61 (0)2 9669 7856,"284 Coward Street, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1110,1110,38,,INTRAMAR SERVICE PTY LTD,brett@intramar.com.au,www.intramar.com.au,+61 (0)2 9666 7333,"Unit 3, 42-44 Pemberton Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1111,1111,39,,DGX AUSTRALIA PTY LTD,wcasyd@dhx.com,,+61 (0)2 9700 7577,"Unit 5, 56 Church Avenue, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1112,1112,40,,DHL GLOBAL FORWARDING,,www.dhl.com,+61 (0)2 9333 0000,"Locked Mail Bag 42, Alexandria NSW 1435, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1113,1113,41,,DIETERLE & VICTORY PTY LTD,sydney@dieterle-victory.com,www.dieterle-victory.com,+61 (0)2 9211 8911,"PO Box 179, Level 9, 8-24 Kippax Street, Surry Hills NSW 2010, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1114,1114,42,,GSA FREIGHT LOGISTICS,zahra@gsafreightlogistics.com.au,www.gsafreightlogistics.com.au,+61 (0)2 9317 4277,"PO Box 915, Sydney NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1115,1115,43,,HELLMANN WORLDWIDE LOGISTICS PTY LTD,info@hellmann.com.au,www.hellmann.com.au,+61 (0)2 9667 7555,"Airgate Business Park, 289 Coward Street, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1116,1116,44,,IFB NETWORK PTY LTD,imports@prospectors.com.au,www.ifbnetwork.com.au,+61 (0)2 9839 3100,"Norwest Business Park, Units 6-8/22 Lexington Drive, Bella Vista NSW 2153, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1117,1117,45,,IJS GLOBAL AUSTRALIA,infosydney@ijsglobal.com,www.ijsglobal.com,+61 (0)2 8083 0000,"Level 1, Airgate 2, 285 Coward Street, Sydney NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1118,1118,46,,INTERNATIONAL TRADE MANAGEMENT L/P,,www.itm.com.au,+61 (0)2 9310 5899,"13-21 Mandible Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1119,1119,47,,EXCLUSIVE LOGISTICS SOLUTIONS PTY LTD,,www.elsglobal.com,+61 (0)2 9024 5333,"6 Green Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1120,1120,48,,EXPEDITORS INTERNATIONAL,jean-marie.tepu@expeditors.com,,+61 (0)2 9666 4500,"10-14 McPherson Street, Banksmeadow NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1121,1121,49,,EXCALIBUR LOGISTICS PTY LTD,admin@excalibur.com.au,www.excalibur.com.au,+61 (0)2 9622 6300,"Padstow NSW 2211, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1122,1122,50,,CT FREIGHT PTY LTD,anthony.bugeja@ctfreight.com,www.ctfreight.com,+61 (0)2 8337 8888,"2-4 Bradford Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1123,1123,51,,CYCLONE GLOBAL LOGISTICS,gavin.farrell@cycloneglobal.com,www.cycloneglobal.com,+61 (0)2 8345 2200,"Suite 5.04, 77 Dunning Avenue, Rosebery NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1124,1124,52,,DAMCO,,,+61 (0)2 8917 5500,"Level 25, 201 Elizabeth Street, Sydney NSW 2000, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1125,1125,53,,DSV AIR & SEA PTY LTD,info@au.dsv.com,www.dsv.com,+61 (0)2 8335 9888,"Unit 2A Portside Distribution Centre, 2-8 McPherson Street, Banksmeadow NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1126,1126,54,,E P L INTERNATIONAL PTY LTD,info@eplint.com,www.eplint.com,+61 (0)2 9666 4887,"2-4 Green St, Banksmeadow, Sydney NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1127,1127,55,,VANTAGE FREIGHT SERVICES,david@vantagefreight.com.au,www.vantagefreight.com.au,+61 (0)2 9666 5600,"Level 1, 40 Lord Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1128,1128,56,,ROHLIG AUSTRALIA PTY LTD,,,+61 (0)2 9931 3333,"PO Box 14, Rosebery NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1129,1129,57,,SCHENKER AUSTRALIA PTY LTD,info.au@schenker.com,www.schenker.com.au,+61 (0)2 9333 0333,"72-80 Bourke Road, Alexandria, Sydney NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1130,1130,58,,SAC ONLINE CLEARANCE,,www.saconline.com.au,+61 (0)2 9531 6282,"17 Hammersley Road, Grays Point NSW 2232, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1131,1131,59,,YUSEN LOGISTICS (AUSTRALIA) PTY LTD,ylasyd@au.yusen-logistics.com,www.au.yusen-logistics.com,+61 (0)2 9667 5400,"Unit 3, 286-288 Coward Street, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_02.html
1132,1132,60,,COMMERCIAL FREIGHT AND LOGISTICS PTY LTD T/A,,www.commercialcustoms.com.au,+61 (0)2 8536 7555,"8 Northumberland Road, Taren Point, Sydney NSW 2229, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1133,1133,61,,CONNOR ANDERSON INTERNATIONAL,,,+61 (0)2 8337 2400,"Unit 4, 55 Kent Road, Mascot, Sydney NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1134,1134,62,,ROHLIG AUSTRALIA PTY LTD,info.au@rohlig.com,,+61 (0)2 9931 3333,"108 Dalmeny Avenue, Rosebery NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1135,1135,63,,ROSS FEHLBERG PTY LTD,sdfehlberg@fehlberg.com.au,www.fehlberg.com.au,+61 (0)2 9310 3599,"1/19-21 Bourke Road, Alexandria, Sydney NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1136,1136,64,,BOLLINGER SHIPPING AGENCY PTY LTD,bollinger@bollinger.com.au,www.bollinger.com.au,+61 (0)2 9980 1364,"Unit 14, 7 Sefton Rd, Thornleigh, Sydney NSW 2120, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1137,1137,65,,BOXFREIGHT,,,+61 (0)2 9568 1166,"Unit Sa2, 370-372 Norton Street, Lilyfield, Sydney NSW 2040, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1138,1138,66,,BR INTERNATIONAL LOGISTICS PTY LTD,aaron@brint.com.au,,+61 (0)2 9667 1585,"935 Botany Road, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1139,1139,67,,CENTURY AIR & SEA TRANSPORTATION,cast@zipworld.com.au,,+61 (0)2 9669 1878,"1st Floor, Unit 2, Harcourt Estate, 809-821 Botany Road, Roseberry NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1140,1140,68,,CEVA FREIGHT (AUSTRALIA) PTY LTD,paul.fm.williams@cevalogistics.com,www.cevalogistics.com,+61 (0)2 8304 5678,"Unit 10B Discovery Cove, 1801 Botany Road, Banksmeadow NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1141,1141,69,,CLASQUIN AUSTRALIA PTY LTD,syd@clasquin.com,www.clasquin.com,+61 (0)2 8986 6600,"W3B3, Level 3, 75-85 O'Riordan Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1142,1142,70,,AGS WORLD TRANSPORT,jforster@agsworld.com,www.agsworld.com,+61 (0)2 9666 4555,"Unit 6 Molinuex Point, 11-13 Friendship Road, Port Botany NSW 2036, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1143,1143,71,,ALLOTEY IT EXPORT & FORWARD FREIGHT LTD,sales@allotey.com.au,www.allotey.com.au,+61 (0)2 9557 2577,"7/13 Francis Street, Marrickville, Sydney NSW 2204, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1144,1144,72,,BELL TOTAL LOGISTICS P/L,bill.clayden@btl.com.au,,+61 (0)2 9540 6400,"Unit 2&3, 19-21 Northumberland Drive, Caringbah, Sydney 2229, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1145,1145,73,,WORLD BAGGAGE,andrew@worldbaggage.com.au,www.worldbaggage.com.au,,"15/41-43 Green Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1146,1146,74,,YCH LOGISTICS (AUSTRALIA) PTY LTD,john.stanton@ych.com,www.ych.com,+61 (0)2 9874 6311,"10 Waratah Street, Ermington NSW 2115, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1147,1147,75,,PIONEER INTERNATIONAL LOGISTICS PTY LTD,rob.erskine@pioneerlogistics.com.au,www.pioneerlogistics.com.au,+61 (0)1 300 456 823,"PO Box 50, Botany, Sydney NSW 1455, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1148,1148,76,,ACROSS THE OCEAN SHIPPING PTY LTD,sydney@atoshipping.com,,,"No 2 Simblist Road, Port Botany, Sydney 2036, NSW, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1149,1149,77,,R L NICHOLSON PTY LTD,,www.rlnicholson.com.au,+61 (0)2 8332 2600,"10/36 O'Riordan Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1150,1150,78,,REPWORLD PTY LTD,ray@cargogsa.com,www.repworld.com.au,+61 (0)2 9215 8700,"Level 1 Toll Dnata Air Services, Building 321 Link Road, Mascot NSW 2218, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1151,1151,79,,SDV (AUSTRALIA) PTY LTD,syd@sdv.com,www.sdvaustralia.com,+61 (0)2 8336-3900,"16 Anderson Street, East Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1152,1152,80,,UPS SCS (AUSTRALIA) PTY LTD,,www.ups-scs.com,+61 (0)2 9582 7000,"14A Baker Street, Building 3-5 Botany Grove Estate, Sydney NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1153,1153,81,,VIKING CARGO LOGISTICS PTY LTD,info@vikingcargo.com.au,www.vikingcargo.com.au,+61 (0)2 9603 5002,"8/13 Swaffham Road, Minto NSW 2566, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1154,1154,82,,ACM AMBASSADOR INTERNATIONAL PTY LTD,,www.ambassadorinternational.com.au,+61 (0)2 8338 0300,"Unit 25, 566 Gardeners, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1155,1155,83,,AFL AMBASSADOR PTY LTD,info@aflambassador.com.au,www.aflambassador.com.au,+61 (0)2 9316 9371,"Unit 4, No 1 Anderson St, Banksmeadow NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1156,1156,84,,AUSTRALIAN TOURING SERVICES PTY LTD TRADING AS ATS...,chrisn@atslogistics.com.au,,+61 (0)2 9700 0444,"Unit 3B - 1A Hale Street, Botany, Sydney NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1157,1157,85,,PILOT FREIGHT PTY LTD,,www.pilotfreight.com,+61 (0)2 8337 8877,"2A-4, Bradford Street, Alexandria NSW 2155, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1158,1158,86,,PRECISION FORWARDING PTY LTD,sales@precisionforwarding.com.au,www.precisionforwarding.com.au,+61 (0)2 9531 8826,"Unit 5, 2 Production Road, Taren Point NSW 2229, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1159,1159,87,,PRO GLOBAL LOGISTICS PTY LTD,infosyd@proglobal.com.au,www.proglobal.com.au,+61 (0)2 9667 3699,"PO Box 7172, Suite 218, 35 Doody Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1160,1160,88,,SEATRAM AUSTALIA PTY LTD,enquiries@seatramaustralia.com.au,www.seatram.it,+61 (0)2 9663 5888,"Level 1, Suite 6, 6-8 Crewe Place, Rosebery, Sydney NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1161,1161,89,,SHOW GROUP PTY LTD,sales@showfreight.com.au,www.showfreight.com.au,+61 (0)2 9352 9999,"Level 3, 4A Lord Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_03.html
1162,1162,90,,SUMMIT GLOBAL LOGISTICS,tony@sgl.com.au,www.sgl.com.au,+61 (0)2 8337 4666,"8 Carrington Road, Marrickville NSW 2204, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1163,1163,91,,FREIGHTMOVES PTY LTD,moveitright@freightmoves.com.au,www.freightmoves.com.au,+61 (0)2 9587 5111,"Warehouse 6b 443 West Botany Street, Rockdale, Sydney NSW 2216, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1164,1164,92,,GIBSON FREIGHT INTERNATIONAL P/L,matthew.backhouse@gibsonfreight.com.au,www.gibsonfreight.com,+61 (0)2 9316 5333,"Port Air Industrial Estate, 1A Hale Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1165,1165,93,,GLOBAL FREIGHT SOLUTIONS PTY LTD,craig.gfs@optusnet.com.au,,+61 (0)2 9521 27654,"127 Prince Edward Park Road, Woronora, Sydney NSW 2232, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1166,1166,94,,JR GLOBAL LOGISTICS PTY LTD,info@jrglobal.com.au,www.jrglobal.com.au,+61 (0)2 9667 1809,"Unit 8, 10 Bradford Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1167,1167,95,,MAINFREIGHT INTERNATIONAL LTD,corey.braid@mainfreight.com.au,www.mainfreightinternational.com.au,+61 (0)2 9384 7900,"1767 Botany Road, Banksmeadow NSW 2019, Sydney, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1168,1168,96,,NIPPON EXPRESS (AUSTRALIA) PTY LTD,,www.nipponexpress.com,+61 (0)2 9313 3500,"Airgate Business Park, 291 Coward St, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1169,1169,97,,PACIFIC GATE LOGISTICS (AUSTRALIA) PTY LTD,imports@pgl.com.au,www.pgl.com.au,+61 (0)2 9317 2749,"13-19 Baker Street, Banksmeadow NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1170,1170,98,,PACIFIC NETWORK GLOBAL LOGISTICS,enquiry@syd.pacnetglobal.com,,+61 (0)2 9667 2311,"(PO Box 495, Mascot NSW 2020), 286 Coward Street, Mascot NSW 2020, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1171,1171,99,,PANALPINA WORLD TRANSPORT PTY LTD,info.oceania@panalpina.com,www.panalpina.com,+61 (0)2 9693 2600,"Corner Bourke Road and Doody Street, Alexandria NSW 2015, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1172,1172,100,,PHOENIX FREIGHT SYSTEMS PTY LTD,sales@phoenixfreight.com.au,www.phoenixfreight.com.au,+61 (0)2 9700 0955,"PO Box 313, 5/11 Lord Street, Botany NSW 2019, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1173,1173,101,,GDS (GLOBAL DISTRIBUTION SERVICES) P/L,info@gdsinternational.com.au,www.gdslogistics.com.au,+61 (0)2 9543 6599,"Global House, 74 Brushwood Drive, Alfords Point NSW 2234, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1174,1174,102,,GEODIS WILSON AUSTRALIA PTY LTD,michael.rolls@au.geodiswilson.com,www.au.geodiswilson.com,+61 (0)2 8347 4000,"1 Millenium Court, Matraville NSW 2036, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
1175,1175,103,,GOLD CITY LOGISTICS PTY LTD,,www.goldcitylogistics.com.au,+61 (0)300 882 830,"PO Box 3226, Eastlake, Sydney NSW 2018, Australia",,http://www.cargoyellowpages.com/en/australia/sydney/page_04.html
